YEAR,DOY,Hour,"Scalar B, nT","Vector b Magnitude, nT","BX, nT","BY, nT","BZ, nT",SW Proton Density N/cm3,Flow Pressure,E electric field,Dst-index nT
2020,155,16,2.9,2.7,0.6,-2.5,-0.7,4.4,0.9,0.32,-14
2020,155,17,3.3,2.8,0.3,-2.7,-1,4,0.8,0.44,-16
2020,155,18,3.2,3,-0.2,-2.9,-0.7,3.9,0.69,0.41,-17
2020,155,19,3,2.2,0.6,-2.1,0,3.8,0.74,0.16,-17
2020,155,20,3.1,3,2.4,-1.6,0.5,3.6,0.64,-0.03,-15
2020,155,21,3.2,3.1,2,-2.4,-0.4,3.5,0.63,0.33,-11
2020,155,22,3.1,2.8,2,-1.9,0.3,3.8,0.69,0.09,-11
2020,155,23,2.9,2.5,2.4,-0.7,-0.1,4,0.62,0.09,-10
2020,156,0,3.2,2.9,2,-2,0.8,3.5,0.64,-0.06,-10
2020,156,1,3.5,3.3,2.4,-2.1,-0.9,2.8,0.46,0.42,-13
2020,156,2,3.5,3.2,2.2,-1.2,-1.9,3.1,0.51,0.64,-16
2020,156,3,3.7,3.2,1.8,-2.6,-0.5,3.1,0.5,0.27,-15
2020,156,4,3.7,3.5,0,-3.5,0.2,3.7,0.65,0.1,-11
2020,156,5,3.7,3.6,2.2,-2.3,-1.6,3.5,0.58,0.56,-10
2020,156,6,3.5,3.3,2.3,-1.9,-1.5,4.7,0.76,0.49,-10
2020,156,7,3.3,3.1,2.2,-2.2,-0.4,5.5,0.9,0.12,-7
2020,156,8,1.3,1,0.2,-0.6,0.8,10.8,1.82,-0.25,-3
2020,156,9,0.8,0.8,-0.1,-0.5,0.6,11.7,1.91,-0.19,1
2020,156,10,1.6,1,-0.4,-0.3,0.8,11.8,1.94,-0.25,4
2020,156,11,2.6,2.3,-0.4,2.2,-0.7,8.9,1.5,0.25,2
2020,156,12,3,2.8,-1.7,2.2,0.3,8.2,1.39,-0.06,1
2020,156,13,3.1,3.1,-1.7,2.5,0.4,9.2,1.6,-0.1,1
2020,156,14,3.4,3.3,-2.1,2.3,1.2,9.6,1.65,-0.38,3
2020,156,15,3.1,0.7,0.1,-0.1,-0.7,10.9,1.84,0.22,5
2020,156,16,4.7,4.6,0.3,-1.6,-4.2,6.9,1.23,1.39,5
2020,156,17,3.8,3.3,1.9,-2.3,-1.4,7.6,1.33,0.54,-2
2020,156,18,3.5,1.8,1.2,-1.3,0.4,6.9,1.32,-0.03,-5
2020,156,19,2.8,1.8,0.8,0.3,1.6,7.6,1.51,-0.54,-5
2020,156,20,3.7,3.6,-1.7,-0.3,-3.2,7.3,1.53,1.11,-3
2020,156,21,3.6,2.5,-1,-0.1,-2.3,7.7,1.6,0.76,-4
2020,156,22,3.2,2.8,0.6,-2.3,-1.5,7.7,1.58,0.72,-6
2020,156,23,3.2,2.9,1.4,-2.4,-0.6,7.8,1.57,0.44,-8
2020,157,0,3.7,3,2.9,-0.2,0.5,7.9,1.56,-0.13,-8
2020,157,1,3.8,3.7,2.2,-1.8,2.4,7.3,1.41,-0.64,-5
2020,157,2,3.7,3.6,2,-2,2.3,7,1.37,-0.61,-4
2020,157,3,4,3.8,3.2,-1.8,1.1,5,0.9,-0.26,-3
2020,157,4,4.1,3.8,3.2,-1.4,1.5,4.4,0.8,-0.42,-3
2020,157,5,4.1,3.6,1.2,-3.3,0.5,5.2,1,-0.07,-1
2020,157,6,4.1,3.8,1.7,-3.2,0.9,4.9,0.92,-0.26,0
2020,157,7,4.2,4.1,3.4,-2.3,0.1,2.7,0.52,-0.03,1
2020,157,8,3.7,3,0.7,-2.9,-0.1,5.4,0.99,0,0
2020,157,9,3.9,3.7,-1.8,-3.1,-0.7,6.9,1.31,0.17,-1
2020,157,10,4,3.7,3.1,-1.9,-0.5,4.8,0.86,0.13,1
2020,157,11,3.5,3.3,3,-1.1,-0.8,6.4,1.16,0.23,1
2020,157,12,3.4,3.1,3,-0.3,0.8,7.3,1.33,-0.26,-1
2020,157,13,3,0.9,-0.1,0.5,-0.8,7.6,1.48,0.27,-4
2020,157,14,2.6,2.2,1.9,-0.4,-1.1,7.8,1.47,0.37,-5
2020,157,15,4.4,4.3,3.2,-2.5,-1.5,7,1.23,0.51,-6
2020,157,16,4.4,4.2,3.2,-2.3,1.3,7.8,1.38,-0.35,-7
2020,157,17,4.5,4.3,2.7,-3.2,1.1,6.8,1.2,-0.19,-10
2020,157,18,4,3.3,1.7,-2.7,0.9,6.4,1.14,-0.13,-9
2020,157,19,3.4,2.9,-1.9,1.1,-2,8,1.49,0.56,-5
2020,157,20,3.1,2.3,-1.4,1,-1.5,8.1,1.48,0.39,-3
2020,157,21,2.1,1.1,-0.5,-0.6,-0.7,8,1.42,0.26,-1
2020,157,22,2.3,1.1,0.2,0.3,-1,7.4,1.3,0.29,0
2020,157,23,2,1.6,-0.4,-0.3,-1.5,7.3,1.28,0.48,-1
2020,158,0,2.1,1.6,0.3,-0.4,-1.6,7.1,1.22,0.51,-2
2020,158,1,2.5,2.2,0.8,0.4,-1.9,7,1.2,0.57,-3
2020,158,2,2.3,1.3,1.2,0,-0.4,6.6,1.14,0.13,-3
2020,158,3,2.5,2.4,2.2,0.6,-0.8,6.5,1.12,0.22,-2
2020,158,4,2.6,2.2,1.6,-1,-1.2,7,1.21,0.41,0
2020,158,5,2.3,2.1,1.1,-0.4,-1.7,6.9,1.19,0.54,0
2020,158,6,2.3,2.1,1.2,-1.5,-0.6,7.2,1.25,0.19,0
2020,158,7,2.6,2.4,1.9,-1.2,-0.9,7.8,1.37,0.29,1
2020,158,8,2.1,1.2,-0.4,-0.6,-1,9.1,1.62,0.32,1
2020,158,9,2.7,2.1,2,0.2,0.8,9.8,1.72,-0.26,2
2020,158,10,3.3,2.6,0.2,1.4,-2.2,10.4,1.83,0.74,1
2020,158,11,3.1,2.9,-1.4,0.4,-2.5,10.9,1.93,0.81,-1
2020,158,12,2.6,1.3,0.2,1.3,0.1,11.2,1.95,0,1
2020,158,13,3,2.6,2.3,0.3,1.1,11.6,2.02,-0.35,1
2020,158,14,3.2,3.1,2.9,1.1,0.3,11.3,1.95,-0.1,3
2020,158,15,3.7,3.2,2.7,0.6,-1.7,11,1.86,0.54,4
2020,158,16,2.9,2.3,0.8,-0.4,-2.1,10.5,1.76,0.66,2
2020,158,17,2.8,1.8,0.6,-0.5,-1.7,10.7,1.79,0.57,-2
2020,158,18,1.8,1.1,0.2,-0.7,-0.8,10.8,1.8,0.28,-3
2020,158,19,1.2,1,0.7,-0.5,-0.4,10.9,1.83,0.16,-1
2020,158,20,1.3,1.2,0.1,-0.7,-1,11.1,1.82,0.34,2
2020,158,21,1.6,1,-0.3,-0.2,-0.9,11.1,1.78,0.28,4
2020,158,22,2.2,2,0.5,-1.8,-0.8,11.3,1.78,0.4,4
2020,158,23,2.3,2,-0.3,-1.9,0.5,11.7,1.85,0,2
2020,159,0,3.2,2.9,-0.1,-2.8,0.8,12.3,1.96,-0.03,2
2020,159,1,3.5,3.3,-0.1,-2.5,-2.1,12,1.94,0.8,3
2020,159,2,2.6,2.6,-0.2,-1.2,-2.3,14.5,2.32,0.77,3
2020,159,3,3.8,3.2,-0.7,-2.1,-2.2,12.3,2.01,0.78,2
2020,159,4,4,3.9,-1.6,-3.5,-0.4,11.1,1.78,0.25,2
2020,159,5,3.3,2.3,-0.6,-2.1,0.7,11.2,1.77,-0.18,1
2020,159,6,2.6,2.4,1.7,-1.7,0,10.9,1.69,0,1
2020,159,7,3.5,3.4,2,-2.6,0.8,11,1.65,-0.24,1
2020,159,8,4.8,4.5,1.9,-4,-0.7,12.9,2.05,0.15,5
2020,159,9,4.4,3.6,1.3,-3.2,1,15.6,2.67,-0.38,5
2020,159,10,3.3,3.2,1.3,-2.9,0.6,15.8,2.93,-0.26,6
2020,159,11,2.9,2.1,1.6,-1.4,0.2,16.8,3.15,-0.1,8
2020,159,12,3.1,2.9,1.3,-2.6,0.2,17.3,3.36,-0.13,10
2020,159,13,3.5,3.1,0.1,-3,-0.7,19.2,3.89,0.21,14
2020,159,14,4.4,3,-2.1,2,-0.7,20.9,4.11,0.24,16
2020,159,15,6,3.1,-1.2,-2.8,-0.3,24.2,5.07,0.14,20
2020,159,16,4.6,1.8,0,-0.8,1.6,33.7,7.45,-0.53,24
2020,159,17,8.9,6.6,-3.6,4.6,3,22.6,5.28,-1.3,15
2020,159,18,8.7,7,-3.2,5,3.7,18.6,4.52,-1.67,15
2020,159,19,8.9,8.5,4.9,-3.2,-6.2,15.1,3.76,2.53,7
2020,159,20,8.3,1.7,-0.1,-1.7,-0.1,10.4,2.71,0.19,-7
2020,159,21,7.6,6.5,-3,-1.5,5.5,9.4,2.81,-1.97,-5
2020,159,22,5.8,2.2,-1.8,1.2,-0.5,8.8,2.86,0.08,-2
2020,159,23,7.5,7.2,-4.9,4.9,2.1,5.6,2.33,-1.52,-4
2020,160,0,5.7,4.3,-2.9,3.1,0,6.6,2.7,-0.37,-2
2020,160,1,5.5,4.7,0,3.7,-2.9,5.5,2.28,0.92,-7
2020,160,2,4.7,3.6,-2,2.4,-1.8,5.6,2.27,0.6,-11
2020,160,3,4.5,4,-3.1,2.1,1.2,4.6,1.84,-0.69,-11
2020,160,4,3.9,3.8,-2.5,1.3,2.5,3.4,1.43,-1.24,-11
2020,160,5,4.2,4.1,-3.7,1.7,0,2.7,1.05,-0.05,-10
2020,160,6,4.1,3.6,-1.9,3.1,0.1,2.7,1.11,-0.09,-10
2020,160,7,3.7,3.6,-2.5,2.4,-0.7,2.7,1.09,0.33,-11
2020,160,8,3.6,3.6,-3.3,1.1,-1,2.1,0.87,0.52,-11
2020,160,9,3.4,3.4,-2.7,1,-1.7,2,0.85,0.86,-14
2020,160,10,3.4,3.4,-3,0.6,-1.4,1.9,0.78,0.66,-15
2020,160,11,3.2,3.2,-3.2,0.2,-0.5,2.2,0.89,0.23,-16
2020,160,12,3.3,3.3,-3.2,0.4,-0.4,2.1,0.83,0.19,-18
2020,160,13,3.2,3.2,-3.1,0.7,-0.1,2.2,0.86,0.05,-15
2020,160,14,2.8,2.6,-2.2,1.1,-0.8,2.5,0.93,0.36,-12
2020,160,15,3.4,3.3,-2.3,1.7,-1.7,2.1,0.77,0.76,-8
2020,160,16,2.3,2.2,-1.4,1.3,-1,2.8,1.02,0.4,-8
2020,160,17,2.5,1.3,-0.5,1.2,-0.3,3,1.1,0.09,-9
2020,160,18,3.1,2,-1.9,-0.6,0.4,2.8,1,-0.13,-6
2020,160,19,2.7,1.5,-1,1.1,0.1,3,0.97,-0.13,-8
2020,160,20,3.8,3.8,-3.6,-0.7,0.7,2.1,0.67,-0.21,-7
2020,160,21,4.1,4.1,-4,-0.7,0.6,1.8,0.59,-0.17,-8
2020,160,22,4.3,4.3,-4.3,0.1,0.6,1.3,0.46,-0.26,-10
2020,160,23,4,4,-3.9,-0.2,0.5,1.8,0.57,-0.17,-11
2020,161,0,4,3.8,-3.8,0.2,0.7,1.7,0.51,-0.28,-9
2020,161,1,3.9,3.7,-3.2,1.5,1.2,2.2,0.67,-0.61,-7
2020,161,2,3.4,2.9,-2.1,1.8,0.9,2.8,0.9,-0.5,-4
2020,161,3,3.4,3.1,0.2,3,0.8,2.9,1,-0.52,-1
2020,161,4,2.8,2.5,-1,2.2,0.6,3.3,1.04,-0.33,-1
2020,161,5,2.9,2.8,-1.7,1.9,1.2,3.3,1,-0.53,-1
2020,161,6,3.1,3,-2,1.6,1.5,3.2,0.94,-0.6,0
2020,161,7,3,2.6,-1.9,1.5,0.9,3.2,0.92,-0.36,1
2020,161,8,2.4,2.2,-2.1,0.4,-0.2,3.6,1.01,0.08,0
2020,161,9,2.9,2.7,-2.1,1.4,1.2,3.1,0.83,-0.43,0
2020,161,10,2.8,2.3,-1.2,1.8,0.9,3.2,0.88,-0.28,-1
2020,161,11,3.3,3,-1.9,2,1.3,2.9,0.78,-0.43,-2
2020,161,12,3.8,3.7,-2.3,2.9,0.2,2.6,0.71,0,-5
2020,161,13,2.8,2.6,-1,2.4,0,3.5,0.91,0.04,-6
2020,161,14,3.7,3.5,-1.9,2.9,0.4,4.7,1.13,-0.11,-4
2020,161,15,4.1,3.9,-3.2,1.9,1.1,4.8,1.1,-0.4,-2
2020,161,16,4.2,3.3,-1.2,3.1,0.4,7.5,1.77,-0.22,4
2020,161,17,4.7,3.9,-1.5,3.6,-0.5,8.1,1.97,0.04,6
2020,161,18,5.8,4.6,-1.2,4.2,-1.6,7.3,1.87,0.35,7
2020,161,19,6.1,5.5,-2.6,4.7,-1.2,2.9,0.89,0.08,1
2020,161,20,5.5,4.8,-1.5,4.1,-2.1,3.7,1.33,0.49,-1
2020,161,21,5.5,5.3,-0.4,3.6,-3.9,4.1,1.77,1.35,-5
2020,161,22,4.6,4.3,-1.7,3.5,-1.8,3,1.13,0.41,-9
2020,161,23,4.2,3.7,-2.9,2.1,0.8,2.4,0.94,-0.58,-9
2020,162,0,3.9,3.4,-3.2,-0.7,0.9,2.3,0.77,-0.3,-6
2020,162,1,4.5,4.1,-2.8,2.9,0.9,3,1.21,-0.67,-4
2020,162,2,5.4,4.7,-3.8,2.4,1.3,3.1,1.16,-0.74,-4
2020,162,3,5.1,4.6,-2.2,3.8,-1.3,4.2,1.51,0.36,-3
2020,162,4,5.8,5,-1.3,4.3,-2.3,4.1,1.53,0.87,-4
2020,162,5,5.7,5,-1,1.3,-4.7,4.3,1.8,2.1,-3
2020,162,6,6.3,5.6,-3.4,4.3,-1.1,4,1.57,0.49,-16
2020,162,7,6.1,5.6,-0.8,5.4,-1,3.9,1.41,0.55,-21
2020,162,8,5.9,5.3,-1.3,4.6,-2.3,4.1,1.74,1.2,-17
2020,162,9,5.1,4.5,-1.9,4,0.4,3.2,1.34,0,-16
2020,162,10,4.4,2.8,-2,2,0,2.5,1.08,0.09,-13
2020,162,11,4.3,3.7,-2.6,0.4,2.6,2.7,1.1,-1.17,-11
2020,162,12,4.1,3.1,-2.4,-1.6,1.1,2.5,1.1,-0.56,-10
2020,162,13,4.6,4.3,-0.9,4.2,0.3,2.6,1.05,0,-13
2020,162,14,4.2,3.4,-0.3,3.4,-0.7,2.6,1.07,0.39,-14
2020,162,15,3.5,2.3,-1.5,1.7,0.2,2.6,1.02,-0.09,-13
2020,162,16,4.2,3.2,-2.2,0.7,2.2,2.4,0.89,-1.01,-12
2020,162,17,4.1,3.4,-1.5,2.9,0.9,2.3,0.97,-0.55,-12
2020,162,18,3.8,3.3,-2,2.4,1.1,2.1,0.84,-0.67,-11
2020,162,19,3.6,2.3,-1.8,0.2,1.3,2.4,0.88,-0.59,-10
2020,162,20,3.7,2.9,-1.6,2.3,0.6,2.3,0.84,-0.5,-7
2020,162,21,3.7,2.9,-2.4,1.5,0.9,2,0.76,-0.52,-7
2020,162,22,3.7,3.3,-1.7,2.7,0.8,2.1,0.84,-0.63,-7
2020,162,23,3.6,3.3,-2.5,2.1,-0.2,1.8,0.66,-0.13,-7
2020,163,0,3.6,2.9,-0.4,2.8,0.6,1.9,0.79,-0.55,-7
2020,163,1,3.6,2.9,-0.9,2.5,-1,1.9,0.74,0.22,-8
2020,163,2,3.7,3.3,-1.9,1,-2.5,1.8,0.66,0.98,-11
2020,163,3,3.8,3.6,-2.2,1.9,-2,1.5,0.53,0.72,-11
2020,163,4,3.7,3.4,-2.4,2.2,-0.5,1.6,0.56,0.13,-10
2020,163,5,3.7,3.6,-2,2.9,-0.5,1.8,0.66,0.17,-9
2020,163,6,3.5,3.3,-2.2,2.4,-0.4,1.5,0.54,0.17,-9
2020,163,7,3.5,3.4,-2.5,2.2,-0.7,1.1,0.38,0.33,-9
2020,163,8,3.4,3.3,-2.9,1.7,0.2,1,0.35,-0.04,-11
2020,163,9,3.1,3,-2.6,1.5,0.4,0.8,0.27,-0.12,-13
2020,163,10,3.2,2.7,-0.9,2.5,0.2,1.4,0.5,0.04,-13
2020,163,11,3.4,2.9,-1.5,2.4,-0.3,1.3,0.45,0.25,-10
2020,163,12,3.5,3.4,0.3,3.3,-0.9,1.9,0.7,0.51,-6
2020,163,13,3.8,3.6,1.1,3.5,0.1,1.7,0.6,0.08,-7
2020,163,14,3.6,3.2,0.5,3.1,-0.7,1.5,0.48,0.32,-9
2020,163,15,3.6,2.7,-0.8,2.6,-0.3,1.6,0.46,0.12,-8
2020,163,16,3.3,3,-0.9,2.8,0,1.6,0.44,-0.04,-8
2020,163,17,3.4,3.2,-1.5,2.9,0.3,1.9,0.58,-0.23,-7
2020,163,18,3.2,2.8,-1.9,2,0.5,2,0.64,-0.32,-8
2020,163,19,3.4,2.9,-2.3,1.7,0.4,2.1,0.59,-0.27,-8
2020,163,20,4.4,4.3,-4.1,0.3,1.5,1.1,0.34,-0.59,-9
2020,163,21,4.5,4.4,-4.1,0,1.8,1.5,0.41,-0.71,-7
2020,163,22,4.3,3.9,-3.6,0.8,1.2,1.2,0.34,-0.54,-6
2020,163,23,4.2,3.6,-3.6,0,0.3,1.4,0.38,-0.11,-6
2020,164,0,4.5,4.5,-3.7,1.1,2.2,1.1,0.31,-0.91,-6
2020,164,1,4.6,4.6,-3.3,1.2,2.9,1.1,0.32,-1.19,-9
2020,164,2,4.4,3.6,-2.3,2.4,1.3,1.5,0.38,-0.65,-7
2020,164,3,3.9,3.8,1.2,3.3,-1.3,3.2,0.82,0.34,-4
2020,164,4,4,3.8,0.1,3.7,-0.9,4,0.98,0.22,-4
2020,164,5,3.9,3.6,0,3.4,-1.1,4.4,1.07,0.37,-6
2020,164,6,3.7,2.1,0.7,1.9,-0.7,3.6,0.86,0.26,-7
2020,164,7,3.6,3.4,2.7,2,-0.6,2.9,0.76,0.27,-5
2020,164,8,3.8,3.4,1.2,2.9,-1.4,3.1,0.77,0.6,-5
2020,164,9,3.8,3.5,-2.1,2.5,1.2,4.1,0.86,-0.31,-5
2020,164,10,3.8,3.7,-3.4,0.5,1.4,3.8,0.77,-0.43,-4
2020,164,11,3.6,3.2,-2.8,0.3,1.5,3.8,0.78,-0.5,-4
2020,164,12,3.6,3.4,-2.5,2.4,-0.1,3.5,0.72,0.13,-5
2020,164,13,3.4,2.7,-0.5,2.1,-1.6,4.2,0.91,0.62,-5
2020,164,14,3.5,2.9,-1.7,1.5,-1.9,3.8,0.78,0.67,-4
2020,164,15,3.1,2.5,-2.2,1,0.5,4.4,0.91,-0.17,-1
2020,164,16,3.1,2.4,-0.6,2.3,0.5,4.5,0.96,-0.21,-2
2020,164,17,3.2,3,0.9,2.7,-1,4.3,0.95,0.24,-4
2020,164,18,3.3,2.9,-1.1,2.7,0.4,3.9,0.8,-0.27,-4
2020,164,19,3.3,2.9,0.3,2.8,-0.8,3.9,0.84,0.1,-3
2020,164,20,3.5,3.3,0.2,3,-1.4,4.1,0.86,0.24,-3
2020,164,21,3.4,3,-0.9,2.3,-1.8,4.1,0.82,0.4,-3
2020,164,22,3.5,3.3,-2.6,1.9,0.4,3.5,0.66,-0.26,-5
2020,164,23,3.8,3.7,-3.5,1.1,0.9,2.3,0.44,-0.36,-7
2020,165,0,3.8,3.8,-3.4,1.2,1,2.7,0.51,-0.39,-8
2020,165,1,3.7,3.7,-3.5,0.8,1,2.4,0.46,-0.36,-8
2020,165,2,3.6,3.6,-3.4,0.9,1,2.3,0.44,-0.36,-6
2020,165,3,3.6,3.5,-3.1,1.5,0.6,2.6,0.5,-0.26,-5
2020,165,4,3.6,3.6,-3.4,0.8,0.7,2.9,0.54,-0.26,-6
2020,165,5,3.6,3.6,-3.3,1.1,0.9,3.1,0.58,-0.3,-6
2020,165,6,3.5,3.5,-3.2,1.2,0.3,3.1,0.59,-0.1,-4
2020,165,7,3.5,3.5,-3.1,1.3,0.8,3,0.58,-0.23,-3
2020,165,8,3.3,3.3,-2.8,1.6,0.4,3.3,0.63,-0.1,-2
2020,165,9,3.4,3.3,-2.4,2.2,0.4,3.5,0.68,-0.07,-1
2020,165,10,3.5,3.3,-2.8,1.6,-0.2,3.5,0.66,0.13,-2
2020,165,11,3.6,3,-1.9,-0.3,-2.4,4.1,0.81,0.78,-2
2020,165,12,3.7,3.4,-2.7,-0.3,-2,4.2,0.8,0.66,-3
2020,165,13,3.7,3.6,-3.3,1.1,-0.6,4.2,0.77,0.23,-2
2020,165,14,3.7,3.5,-2.2,2.7,-0.2,4.7,0.9,0.13,-5
2020,165,15,3.6,3.5,-1,3.4,-0.1,5.1,1,0.03,-2
2020,165,16,3.4,3.2,-2,2.5,-0.1,5.4,0.98,0,-5
2020,165,17,3.5,3.5,-3,1.7,0,5.3,0.92,-0.03,-6
2020,165,18,3.7,3.7,-3.2,1.7,-0.1,5.8,0.99,-0.03,-5
2020,165,19,3.9,3.8,-2,3.2,0.8,6.2,1.02,-0.41,-2
2020,165,20,4.5,4.5,-1.6,4,1.2,6.5,1.07,-0.62,0
2020,165,21,5,5,-1.5,4.6,1.2,6.9,1.18,-0.7,1
2020,165,22,4.7,4.6,-3.7,2.6,0.9,7,1.14,-0.46,1
2020,165,23,4.7,4.7,-3.9,2.5,0.9,6.6,1.1,-0.44,1
2020,166,0,4.6,4.5,-3.2,3,0.7,6.1,1.06,-0.41,-2
2020,166,1,4.5,4.5,-3.9,2.2,0.4,6.1,1.01,-0.25,-5
2020,166,2,4.5,4.5,-4,2.1,0.5,6.2,1.03,-0.25,-7
2020,166,3,4.4,4.4,-3.7,2.1,0.9,5.9,1,-0.34,-5
2020,166,4,4.3,4.3,-3.4,2.5,0.9,5.9,1,-0.34,-2
2020,166,5,4.2,3.9,-3.1,2.5,0.1,5.7,0.95,-0.03,-1
2020,166,6,4,3.9,-2.7,2.8,-0.2,5.4,0.89,0.09,2
2020,166,7,3.8,3.6,-3.2,1.7,0,5.1,0.81,0.03,1
2020,166,8,3.8,3.8,-3.7,0.2,0,4.6,0.72,0,-2
2020,166,9,3.7,3.6,-3.6,0.2,0.5,4.5,0.7,-0.15,-3
2020,166,10,3.5,3.5,-3.3,0.9,0.1,4.8,0.73,0,-3
2020,166,11,3.3,3.3,-3,1.4,-0.1,4.8,0.73,0.09,-1
2020,166,12,3.3,3.2,-2.5,1.9,-0.3,4.6,0.71,0.15,-2
2020,166,13,3.2,3.1,-2,2.3,0,4.8,0.74,0.06,-2
2020,166,14,3.1,3,-1.7,2.5,-0.1,5.4,0.83,0.09,0
2020,166,15,3.2,3.1,-1,2.9,-0.4,5.5,0.84,0.15,2
2020,166,16,3.1,3.1,-0.9,2.9,-0.6,5.7,0.88,0.15,7
2020,166,17,4.4,4.3,-2,3.7,-0.9,8.4,1.31,0.18,11
2020,166,18,4.4,4.3,-2.5,3.5,-0.3,15.4,2.46,-0.03,14
2020,166,19,4.4,4.3,-0.9,3.7,-2,15.8,2.58,0.43,13
2020,166,20,4.4,4.3,-0.9,4.1,-0.4,16.1,2.62,-0.12,12
2020,166,21,4.5,4.4,-1.1,4.3,0.2,16,2.63,-0.34,11
2020,166,22,4,2.6,-1.4,1.6,1.5,14.7,2.43,-0.56,6
2020,166,23,3.9,3.8,-2.2,-0.3,3.1,12.2,1.98,-0.92,2
2020,167,0,4.2,4.1,-1.9,1.2,3.4,9.9,1.62,-1.1,-1
2020,167,1,3.9,3,-1.3,2.2,1.6,9.9,1.61,-0.61,-2
2020,167,2,4.1,3.8,-3.3,-0.1,1.9,8.7,1.51,-0.58,-2
2020,167,3,4.1,3.9,-3.8,1.2,-0.1,7.8,1.28,0,2
2020,167,4,4.6,4.5,-4.3,1.1,-0.2,6.4,1.08,0.03,3
2020,167,5,4.4,4.4,-3.8,1.1,-1.9,6.6,1.11,0.58,0
2020,167,6,4.3,3.3,-2.3,0.4,-2.4,6.5,1.11,0.74,-2
2020,167,7,3.8,3.7,1.2,-0.8,-3.4,7.2,1.3,1.04,-2
2020,167,8,3.5,3.2,0,-0.2,-3.2,7.4,1.31,1,-4
2020,167,9,3.7,3.6,1.8,0.7,-3.1,7.2,1.3,1.02,-3
2020,167,10,3.4,2.5,1.1,0.3,-2.2,7.1,1.24,0.69,-4
2020,167,11,3.6,3.1,1.9,-0.6,-2.4,6.3,1.14,0.73,-3
2020,167,12,3.5,2.9,-0.9,2.3,-1.6,5.3,0.97,0.6,-6
2020,167,13,2.5,2.2,2,-0.4,-0.7,5.6,1.1,0.23,-7
2020,167,14,2.9,2.7,-1,2,-1.4,5.7,1.1,0.49,-8
2020,167,15,3.1,3,-1.2,2.5,-1,5.7,1.09,0.36,-8
2020,167,16,2.7,2.4,-2.1,1.2,-0.5,6.1,1.19,0.17,-7
2020,167,17,2.2,2,-1.4,0.2,1.4,6.7,1.28,-0.46,-7
2020,167,18,2.6,2.1,-1.5,-0.4,1.3,6.7,1.29,-0.39,-6
2020,167,19,3.1,3.1,-2.8,0.5,1.2,6.4,1.2,-0.42,-6
2020,167,20,3.2,3.1,-2.8,0.9,1,6.3,1.19,-0.39,-5
2020,167,21,3.2,2.8,-1.8,1.5,-1.4,6.5,1.25,0.36,-2
2020,167,22,3.8,3.7,-3.3,1.7,0.7,5.6,1.09,-0.33,-1
2020,167,23,3.7,3.6,-2.2,2.8,0.8,5.9,1.13,-0.46,0
2020,168,0,3.4,3.2,-1.9,2.5,0.5,6.4,1.18,-0.32,0
2020,168,1,3.5,3.5,-2.6,1.9,1.1,6.2,1.13,-0.45,-1
2020,168,2,3.3,2.7,-0.2,2.7,0.1,6.9,1.29,-0.16,-1
2020,168,3,3.7,3.6,-1.7,1.9,2.5,7.2,1.33,-0.88,3
2020,168,4,3.5,3.3,-0.5,1.4,2.9,8.3,1.51,-0.97,6
2020,168,5,2.4,1.4,-1.1,0.9,0.1,10.7,1.92,-0.03,7
2020,168,6,3.2,3.2,-1.9,-0.3,-2.5,9.9,1.83,0.81,9
2020,168,7,3.5,3.4,-1.2,-0.9,-3.1,9.9,1.81,0.97,8
2020,168,8,4.2,4.1,1.8,-2.8,-2.4,7.9,1.44,0.68,7
2020,168,9,5,4.9,2.8,-3.5,-2,3.3,0.57,0.46,7
2020,168,10,5.5,5.3,4,-3.5,-0.7,2.2,0.37,0.06,2
2020,168,11,5.3,5.1,3.7,-3.3,-1.2,2.2,0.37,0.21,-1
2020,168,12,5.6,5.4,5.2,-1.3,-1,2.6,0.39,0.22,-3
2020,168,13,5.3,5.2,3.8,-3.4,-1,2.1,0.35,0.17,-3
2020,168,14,5.2,5.2,3.5,-3.6,-1.3,1.7,0.29,0.29,-2
2020,168,15,5.3,4.9,2.8,-4,0.3,2,0.33,-0.12,-2
2020,168,16,5.4,5.3,3.3,-4.2,-0.5,1.6,0.27,0.18,-3
2020,168,17,5.3,5.2,3.8,-3.6,-0.1,1.5,0.26,0.09,-8
2020,168,18,5.2,5.1,3.4,-3.5,-1.7,1.7,0.29,0.63,-11
2020,168,19,4.1,3.6,2.5,-2.3,-1,4.5,0.84,0.41,-10
2020,168,20,2.1,1.9,0.5,-1.4,1.3,8.6,1.57,-0.33,-7
2020,168,21,2.6,2.6,1.6,-0.1,2,7.5,1.33,-0.62,-4
2020,168,22,2.8,2.6,2.1,-0.4,1.6,7,1.21,-0.48,2
2020,168,23,4.5,4.4,4.1,-1.7,0.6,2.9,0.5,-0.06,2
2020,169,0,4.8,4.7,4.3,-2,0,2.4,0.41,0.12,1
2020,169,1,4.4,3.8,3,-2.3,-0.1,4.5,0.71,0.15,0
2020,169,2,2.1,1.6,0,-1.6,0.3,12.6,2.27,-0.03,5
2020,169,3,2.4,2.1,1.3,-1.6,-0.2,10.5,1.89,0.1,6
2020,169,4,2.9,2.8,2.3,-1.2,-1.1,10,2.06,0.39,7
2020,169,5,3.2,3.2,2.4,-1.1,-1.8,10.9,1.89,0.58,7
2020,169,6,3.3,3.3,2.4,-1.1,-2.1,12.4,2.16,0.64,7
